ID,Sev,Pri,State,Product,Comp,Summary,Sum
27709,nor,P3,RESO,PDE,UI,[Schema Editor] Text not removed from  new choice  textbo...,'[Schema Editor] Text not removed from  new choice  textbo...'
27711,cri,P3,RESO,PDE,UI,Null pointer from DebugPlugin.exec(),'Null pointer from DebugPlugin.exec()'
27712,nor,P3,RESO,PDE,Build,[build] new entry for build.properties,'[build] new entry for build.properties'
27713,nor,P3,RESO,Platform,UI,[View Mgmt] Fast view border is clipping the view,'[View Mgmt] Fast view border is clipping the view'
27714,cri,P1,VERI,JDT,Core,JavaElement.newNotPresentException,'JavaElement.newNotPresentException'
27716,nor,P3,VERI,JDT,Debug,Cannot edit launch configuration,'Cannot edit launch configuration'
27723,maj,P3,RESO,PDE,UI,Run-time workbench launcher leaves processes,'Run-time workbench launcher leaves processes'
27725,nor,P3,RESO,JDT,UI,Java Search sorter problems with decorators,'Java Search sorter problems with decorators'
27726,enh,P3,RESO,JDT,UI,Rename method doesn't offer options to update comments an...,'Rename method doesn't offer options to update comments an...'
27727,nor,P3,RESO,Platform,UI,I20021204: console prints numbers on startup,'I20021204: console prints numbers on startup'
27729,nor,P3,RESO,Platform,UI,[View Mgmt] I20021204: Viewparts fragments left on workbench,'[View Mgmt] I20021204: Viewparts fragments left on workbench'
27730,nor,P3,RESO,JDT,Text,Link not recolor on paste,'Link not recolor on paste'
27731,tri,P3,RESO,Platform,Text,Missing resource in validate edit dialog,'Missing resource in validate edit dialog'
27733,maj,P3,RESO,Platform,Text,Can't copy a read-only file: opens error dialog,'Can't copy a read-only file: opens error dialog'
27738,nor,P2,VERI,JDT,Debug,J9Plugin activated during shut down?,'J9Plugin activated during shut down?'
27745,nor,P3,RESO,JDT,UI,PDE JUnit doesn't clear previous workspace [JUnit],'PDE JUnit doesn't clear previous workspace [JUnit]'
27746,nor,P3,RESO,Platform,UI,[startup] 20021204 hidden views still activated,'[startup] 20021204 hidden views still activated'
27752,nor,P3,RESO,JDT,UI,[startup] loading preferences loads preference page which...,'[startup] loading preferences loads preference page which...'
27754,nor,P1,RESO,Platform,Search,[startup] OpenSearchDialogAction activated on switching t...,'[startup] OpenSearchDialogAction activated on switching t...'
27758,nor,P3,RESO,PDE,UI,[Schema Editor] Display description for simple text eleme...,'[Schema Editor] Display description for simple text eleme...'
27760,nor,P3,RESO,PDE,UI,NPE when adding 'Required Plug-Ins' container,'NPE when adding 'Required Plug-Ins' container'
27762,enh,P3,RESO,JDT,UI,Enhancment of  Add return statement  quickfix,'Enhancment of  Add return statement  quickfix'
27763,nor,P3,RESO,JDT,UI,[startup] first switch to java loads search plugin,'[startup] first switch to java loads search plugin'
27765,blo,P3,RESO,JDT,Text,Cannot copy content of classfile editor,'Cannot copy content of classfile editor'
27767,nor,P3,VERI,Platform,UI,[Editor management] closing editors,'[Editor management] closing editors'
27769,maj,P2,RESO,JDT,Text,Comments using /* */ in code has strange behavior,'Comments using /* */ in code has strange behavior'
27771,nor,P3,RESO,PDE,UI,Clear workspace data does nothing,'Clear workspace data does nothing'
27773,nor,P3,RESO,PDE,UI,[Schema Editor] Description text box won't accept input f...,'[Schema Editor] Description text box won't accept input f...'
27776,nor,P3,VERI,Platform,Ant,Don't use the term  Ant Script ,'Don't use the term  Ant Script '
27777,nor,P3,RESO,Platform,SWT,Combo box pixel corruptions,'Combo box pixel corruptions'
27780,nor,P3,VERI,Platform,Ant,Ant Preference page reorganization,'Ant Preference page reorganization'
27782,enh,P2,VERI,Platform,Debug,Improve Debug UI plug-in startup,'Improve Debug UI plug-in startup'
27785,nor,P3,RESO,Platform,Resource,build order preference should use character invalid in pr...,'build order preference should use character invalid in pr...'
27787,nor,P3,VERI,Platform,UI,[Editor management] flicker when open/close editors,'[Editor management] flicker when open/close editors'
27790,nor,P3,VERI,Platform,UI,[Editor management] rename editors view,'[Editor management] rename editors view'
27791,nor,P3,RESO,Platform,Resource,[resources] Could improve #shutdown and History store,'[resources] Could improve #shutdown and History store'
27795,nor,P3,RESO,Platform,UI,[GlobalActions] Error in preference page,'[GlobalActions] Error in preference page'
27796,cri,P3,RESO,PDE,UI,Unable to run runtime-workbench,'Unable to run runtime-workbench'
27801,nor,P3,RESO,JDT,UI,Change the way external JARs are presented in Package Exp...,'Change the way external JARs are presented in Package Exp...'
27802,nor,P3,RESO,JDT,UI,compiler options: problems types not all configurable,'compiler options: problems types not all configurable'
27803,nor,P3,RESO,Platform,UI,[Editor management] open with> default editor broken,'[Editor management] open with> default editor broken'
27804,nor,P2,VERI,Platform,Ant,VariableContextManager and ExternalToolsPlugin#startup,'VariableContextManager and ExternalToolsPlugin#startup'
27807,enh,P3,RESO,JDT,UI,Need library and library with source as shared images,'Need library and library with source as shared images'
27808,nor,P3,RESO,Platform,UI,[Preferences]  Notes:  displayed twice on the workbench p...,'[Preferences]  Notes:  displayed twice on the workbench p...'
27810,nor,P3,VERI,Platform,Ant,BuilderPropertyPage makes multiple dispatching listeners,'BuilderPropertyPage makes multiple dispatching listeners'
27814,nor,P2,VERI,Platform,Ant,AntLaunchShortcut refererences internal debug UI class,'AntLaunchShortcut refererences internal debug UI class'
27815,nor,P2,VERI,Platform,Ant,Illegal reference to LaunchGroup and DebugUIPlugin,'Illegal reference to LaunchGroup and DebugUIPlugin'
27816,nor,P3,VERI,Platform,Debug,Re-work launch actions to use launch group framework,'Re-work launch actions to use launch group framework'
27822,tri,P3,RESO,Platform,SWT,Package Explorer allways centers opened file,'Package Explorer allways centers opened file'
27823,nor,P3,RESO,Platform,Help,Error in livehelp.js for autosync-ing ToC,'Error in livehelp.js for autosync-ing ToC'
27825,maj,P2,RESO,JDT,Text,Undo during quick assist rename is incorrect,'Undo during quick assist rename is incorrect'
27827,nor,P3,VERI,PDE,UI,Exception showing splash screen,'Exception showing splash screen'
27828,nor,P3,RESO,PDE,UI,Could not launch eclipse from eclipse,'Could not launch eclipse from eclipse'
27829,nor,P3,RESO,Platform,Resource,[runtime] Unvalidating extension points,'[runtime] Unvalidating extension points'
27830,nor,P3,VERI,Platform,Debug,Use IActionDelegate2,'Use IActionDelegate2'
27831,nor,P3,VERI,Platform,Ant,Save changes prompt from classpath tab,'Save changes prompt from classpath tab'
27832,nor,P3,VERI,Platform,Ant,Easy to cut off the  Reuse Ant classloader  option,'Easy to cut off the  Reuse Ant classloader  option'
27834,nor,P3,VERI,Platform,Debug,LaunchHistory registers unnecessary listener,'LaunchHistory registers unnecessary listener'
27836,maj,P2,VERI,JDT,Debug,Too many threads and asyncExec to execute computeDetail(),'Too many threads and asyncExec to execute computeDetail()'
27837,nor,P3,VERI,JDT,Debug,Detail formatters don't work in the scrapbook,'Detail formatters don't work in the scrapbook'
27840,nor,P3,VERI,JDT,Core,Computing non-java resources on a project should not crea...,'Computing non-java resources on a project should not crea...'
27841,cri,P1,VERI,Platform,Ant,Ext tool builders have wrong icon and NPE'd,'Ext tool builders have wrong icon and NPE'd'
27846,cri,P1,VERI,Platform,Ant,Cannot add new ext tool builer,'Cannot add new ext tool builer'
27848,cri,P3,RESO,PDE,UI,Linked binary importing aborts when trying to overwrite a...,'Linked binary importing aborts when trying to overwrite a...'
27849,maj,P3,RESO,JDT,UI,Organize Imports not working in Type with compilation errors,'Organize Imports not working in Type with compilation errors'
27851,enh,P3,RESO,JDT,UI,generate exceptions in source creation,'generate exceptions in source creation'
27852,nor,P3,VERI,JDT,Core,We should not reject a class named java if it is in the u...,'We should not reject a class named java if it is in the u...'
27853,nor,P3,VERI,JDT,Core,Incorrect invalid unicode,'Incorrect invalid unicode'
27856,nor,P3,VERI,Platform,Ant,Description field on ExternalToolsMainTab,'Description field on ExternalToolsMainTab'
27858,nor,P2,VERI,Platform,UI,IndexOutOfBoundsException: NavigationHistoryEntry.restore...,'IndexOutOfBoundsException: NavigationHistoryEntry.restore...'
27861,blo,P2,VERI,JDT,Core,VerifyError not being caught in jdt core tests,'VerifyError not being caught in jdt core tests'
27862,nor,P3,RESO,Platform,SWT,Tree.setSelection() takes > 1 second,'Tree.setSelection() takes > 1 second'
27864,maj,P3,RESO,Platform,Compare,Load of CompareUI fails when not triggered in UI thread,'Load of CompareUI fails when not triggered in UI thread'
27865,enh,P3,VERI,Platform,Ant,Can't cancel AntView search,'Can't cancel AntView search'
27869,nor,P2,RESO,Platform,SWT,StyledText overuse of Font.getFontData,'StyledText overuse of Font.getFontData'
27872,nor,P3,RESO,Platform,Resource,[autorefresh] Eclipse PAFs when Autorefresh enabled,'[autorefresh] Eclipse PAFs when Autorefresh enabled'
27873,nor,P3,RESO,Platform,Resource,[autorefresh] Bad name in startup preferences,'[autorefresh] Bad name in startup preferences'
27874,maj,P2,VERI,JDT,Debug,wrong suspended status when attaching late to vm,'wrong suspended status when attaching late to vm'
27877,nor,P3,VERI,Platform,Debug,Don't use a marker for stack frame line highlighting,'Don't use a marker for stack frame line highlighting'
27878,cri,P3,RESO,JDT,UI,infinite loop?,'infinite loop?'
27881,nor,P2,VERI,Platform,Debug,Remote Debug Connection Configuration,'Remote Debug Connection Configuration'
27886,nor,P3,CLOS,JDT,UI,"[Junit] NLS Warnings, not externalized Strings","'[Junit] NLS Warnings, not externalized Strings'"
27887,nor,P3,CLOS,JDT,UI,[JUnit] typo in IJUnitHelpContextIds,'[JUnit] typo in IJUnitHelpContextIds'
27889,nor,P2,CLOS,JDT,UI,"[JUnit] Launcher, all tests in default package ... empty TF","'[JUnit] Launcher, all tests in default package ... empty TF'"
27890,nor,P3,VERI,JDT,Core,Batch compiler option -nowarn or -warn:none doesn't remov...,'Batch compiler option -nowarn or -warn:none doesn't remov...'
27895,enh,P3,VERI,Platform,Debug,"Add new command to Run-menu, Resume All Threads","'Add new command to Run-menu, Resume All Threads'"
27897,nor,P3,RESO,JDT,Text,Javadoc Formater corrupts Javadoc,'Javadoc Formater corrupts Javadoc'
27898,min,P3,RESO,Platform,Text,Default configuration of an uninitialised text editor (no...,'Default configuration of an uninitialised text editor (no...'
27900,nor,P3,RESO,PDE,UI,pde  java buildpaths  advanced  required plugins,'pde  java buildpaths  advanced  required plugins'
27904,nor,P3,RESO,Platform,Team,[CVS UI] StackOverFlow with CVS,'[CVS UI] StackOverFlow with CVS'
27907,nor,P3,RESO,JDT,UI,Autocreate of a local variable outside of current block,'Autocreate of a local variable outside of current block'
27908,nor,P2,RESO,PDE,UI,PDE builder need to compare content to schema grammar,'PDE builder need to compare content to schema grammar'
27912,tri,P3,RESO,Platform,Resource,Can't start Eclipse no more,'Can't start Eclipse no more'
27913,enh,P3,RESO,JDT,Text,editor tab enhancement,'editor tab enhancement'
27914,maj,P3,VERI,JDT,Core,Infinite loop setting breakpoint,'Infinite loop setting breakpoint'
27916,nor,P3,RESO,JDT,Text,Ctrl+C shows an error message,'Ctrl+C shows an error message'
27920,nor,P2,RESO,JDT,UI,Assertion failure with 'Refactor Rename' of private field...,'Assertion failure with 'Refactor Rename' of private field...'
27922,nor,P3,RESO,Platform,Resource,Performance tools packaged incorrectly,'Performance tools packaged incorrectly'
27923,nor,P3,RESO,JDT,UI,Quickfix taking all CPU,'Quickfix taking all CPU'
27926,enh,P3,RESO,JDT,Text,Template preferences don't get exported,'Template preferences don't get exported'
27930,nor,P3,RESO,JDT,UI,Organize imports removes imports from  default  package,'Organize imports removes imports from  default  package'
27935,nor,P3,RESO,Platform,UI,[Markers] MarkerHelpRegistry.hasResolutions is a performa...,'[Markers] MarkerHelpRegistry.hasResolutions is a performa...'
27940,enh,P3,RESO,JDT,UI,Java Search does not work for local variables,'Java Search does not work for local variables'
27941,nor,P3,VERI,JDT,Core,ClassCastException in CompletionParser,'ClassCastException in CompletionParser'
27945,maj,P3,RESO,PDE,Build,Generic version numbers and feature parsing,'Generic version numbers and feature parsing'
27948,nor,P3,RESO,Platform,Resource,[resources] Investigate creation of fast visitor,'[resources] Investigate creation of fast visitor'
27949,nor,P3,RESO,JDT,Text,Refresh from local can trigger a full build without havin...,'Refresh from local can trigger a full build without havin...'
27951,nor,P2,RESO,Platform,Search,Removing search results could be improved,'Removing search results could be improved'
27952,nor,P3,VERI,Platform,Debug,hyperlink region should not be stored in hyperlink,'hyperlink region should not be stored in hyperlink'
27954,nor,P3,VERI,Platform,Ant,Merge Main and Options tabs,'Merge Main and Options tabs'
27956,nor,P3,VERI,Platform,Ant,Create Ant Main tab to limit location selection,'Create Ant Main tab to limit location selection'
27962,nor,P3,RESO,JDT,Text,JavaEditor leaks OS resources (Colors and Cursors),'JavaEditor leaks OS resources (Colors and Cursors)'
27964,nor,P2,VERI,Platform,Ant,NoSuchElement exception in AddCustomDialog,'NoSuchElement exception in AddCustomDialog'
27968,nor,P3,RESO,Platform,Team,CVS UI triggers Text plugins just for decorators,'CVS UI triggers Text plugins just for decorators'
27969,nor,P3,RESO,JDT,UI,Imports not added correctly....,'Imports not added correctly....'
27971,cri,P1,RESO,Platform,UI,[View Mgmt] Tasks view missing its toolbar icons,'[View Mgmt] Tasks view missing its toolbar icons'
27972,nor,P3,RESO,Platform,UI,[Decorators] getLabelDecorator fails for lightweight deco...,'[Decorators] getLabelDecorator fails for lightweight deco...'
27974,cri,P1,RESO,Platform,UI,[Editor Mgmt] NPE closing perspectives,'[Editor Mgmt] NPE closing perspectives'
27975,nor,P2,VERI,JDT,Text,Undo should undo auto-insertions,'Undo should undo auto-insertions'
27977,nor,P2,RESO,Platform,SWT,drag drop threshold region not calculated properly,'drag drop threshold region not calculated properly'
27978,nor,P3,VERI,Platform,UI,Features missing from About Dialog after restarting eclipse,'Features missing from About Dialog after restarting eclipse'
27981,nor,P3,RESO,Platform,Team,[CVS UI] Double updating on commit of new file,'[CVS UI] Double updating on commit of new file'
27983,nor,P3,VERI,Platform,Ant,Ant logger does not respect console buffer size,'Ant logger does not respect console buffer size'
27984,nor,P3,VERI,Platform,Ant,Total build time wrong,'Total build time wrong'
27985,nor,P3,RESO,Platform,Resource,[resources] Patch: warning avoidance in org.eclipse.core....,'[resources] Patch: warning avoidance in org.eclipse.core....'
27988,nor,P3,RESO,JDT,UI,checkbox tree behavior in refactoring not consistent,'checkbox tree behavior in refactoring not consistent'
27989,enh,P2,VERI,Platform,Debug,Provide 'final verification' launch configuration API,'Provide 'final verification' launch configuration API'
27993,cri,P3,RESO,JDT,UI,Incorrect structure comparison,'Incorrect structure comparison'
27994,nor,P3,VERI,JDT,Core,Code Assist replace mode inconsistent,'Code Assist replace mode inconsistent'
27997,nor,P3,RESO,Platform,SWT,Color dialog crashes Eclipse,'Color dialog crashes Eclipse'
27999,nor,P3,RESO,JDT,UI,Cannot reset source output path,'Cannot reset source output path'
28000,nor,P3,VERI,JDT,Core,Too many deltas on startup  when resolving cp variables/c...,'Too many deltas on startup  when resolving cp variables/c...'
28001,nor,P2,RESO,Platform,Team,[CVS Sync View] Synchronize with repository seems to be s...,'[CVS Sync View] Synchronize with repository seems to be s...'
28009,nor,P3,VERI,Platform,Releng,ZIP file extraction broken,'ZIP file extraction broken'
28010,nor,P2,RESO,JDT,UI,AssertionFailedException: Accessing JavaEditorPreferencePage,'AssertionFailedException: Accessing JavaEditorPreferencePage'
28011,nor,P3,RESO,PDE,Build,Removing the all.fragment target from build.xml file,'Removing the all.fragment target from build.xml file'
28013,nor,P3,VERI,Platform,UI,[Editor management] reduce flicker on closing editors,'[Editor management] reduce flicker on closing editors'
28015,tri,P3,RESO,Platform,UI,[Key Bindings] IWorkbenchPartSite.getKeyBindingService() ...,'[Key Bindings] IWorkbenchPartSite.getKeyBindingService() ...'
28022,enh,P2,VERI,JDT,UI,cannot refactor/move static field to interface[refactoring],'cannot refactor/move static field to interface[refactoring]'
28029,nor,P3,VERI,Platform,UI,[Editor management] NPE: createTab,'[Editor management] NPE: createTab'
28031,nor,P3,RESO,Platform,UI,closing 1 of two java editors flashes the menu bar,'closing 1 of two java editors flashes the menu bar'
28032,maj,P3,RESO,JDT,Text,smartPaste should not call JavaCore.getOptions for each i...,'smartPaste should not call JavaCore.getOptions for each i...'
28033,nor,P3,VERI,Platform,Debug,external tools dialog title shows as  &External Tools ,'external tools dialog title shows as  &External Tools '
28034,cri,P1,RESO,Platform,UI,[Editor Mgmt] NPE restoring workbench,'[Editor Mgmt] NPE restoring workbench'
28035,nor,P3,RESO,Platform,SWT,Different callback behavior on Windows and Mac with Combo...,'Different callback behavior on Windows and Mac with Combo...'
28038,nor,P3,RESO,JDT,UI,difficulty creating source folders,'difficulty creating source folders'
28040,nor,P2,VERI,JDT,Debug,Debug - breakpoint not recognized due to missing line num...,'Debug - breakpoint not recognized due to missing line num...'
28041,nor,P3,RESO,JDT,UI,multiple output folders not honored,'multiple output folders not honored'
28042,enh,P3,RESO,Platform,UI,[Viewers] ListViewer JavaDoc clarification,'[Viewers] ListViewer JavaDoc clarification'
28044,nor,P3,VERI,JDT,Core,weird errors not reported anywhere but in text and overvi...,'weird errors not reported anywhere but in text and overvi...'
28049,nor,P3,RESO,Platform,Resource,[resources] Project has isWritingDescription field,'[resources] Project has isWritingDescription field'
28050,nor,P3,VERI,Platform,Debug,Extra separator if no history  only favorites.,'Extra separator if no history  only favorites.'
28051,nor,P3,RESO,Platform,Help,Standalone help does not work in 1210 integration build,'Standalone help does not work in 1210 integration build'
28052,nor,P3,VERI,Platform,Ant,AntProcessBuildLogger doesn't handle empty locations,'AntProcessBuildLogger doesn't handle empty locations'
28054,min,P3,RESO,JDT,UI,awkward to change default output folder,'awkward to change default output folder'
28056,maj,P2,RESO,Platform,UI,[Linked Resources] unable to create a linked source folder,'[Linked Resources] unable to create a linked source folder'
28057,nor,P3,RESO,JDT,UI,redundant Create New Folder button on Java Build Path pro...,'redundant Create New Folder button on Java Build Path pro...'
28059,nor,P1,RESO,Platform,Resource,internal error when path variable removed from under a link,'internal error when path variable removed from under a link'
28060,nor,P3,VERI,Platform,Debug,Launch#canTerminate,'Launch#canTerminate'
28062,nor,P3,RESO,Platform,SWT,Text field in dialog doesn't get focus,'Text field in dialog doesn't get focus'
28064,cri,P3,VERI,JDT,Core,Stack overflow in java editor,'Stack overflow in java editor'
28069,blo,P2,VERI,JDT,Core,JDTCompilerAdapter and compiler.batch.Main out of sync in...,'JDTCompilerAdapter and compiler.batch.Main out of sync in...'
28070,nor,P3,RESO,Platform,Text,Windows context menu key doesn't work in text editor,'Windows context menu key doesn't work in text editor'
28072,enh,P2,RESO,Platform,UI,[KeyBindings] Show key bindings in menus,'[KeyBindings] Show key bindings in menus'
28075,nor,P3,RESO,Platform,UI,[startup] update.core loaded on startup even though i use...,'[startup] update.core loaded on startup even though i use...'
28084,nor,P3,RESO,Platform,UI,[Key Bindings] Binding to Ctrl+Alt++,'[Key Bindings] Binding to Ctrl+Alt++'
28086,nor,P3,RESO,JDT,UI,33 calls to getErrorTicksFromMarkers for 1 file on 1 sele...,'33 calls to getErrorTicksFromMarkers for 1 file on 1 sele...'
28088,nor,P2,VERI,Platform,Debug,Console view caused NPE when  becomesVisible ,'Console view caused NPE when  becomesVisible '
28089,nor,P3,RESO,JDT,Text,Editing javadoc comments doesn't provide scrolling if cur...,'Editing javadoc comments doesn't provide scrolling if cur...'
28090,cri,P1,RESO,Platform,UI,[View Mgmt] Browsing View broken,'[View Mgmt] Browsing View broken'
28093,enh,P3,RESO,Platform,Text,Icon Requests for 2.1 [icons],'Icon Requests for 2.1 [icons]'
28098,nor,P3,VERI,JDT,Core,Code Formatter doesn't format JavaDoc indentation,'Code Formatter doesn't format JavaDoc indentation'
28099,nor,P3,RESO,Platform,Team,CVS label decorators are flaky,'CVS label decorators are flaky'
28100,enh,P3,VERI,Platform,Debug,Re-factor  isVisible  debug view function,'Re-factor  isVisible  debug view function'
28104,nor,P3,VERI,JDT,Core,33 Parsers and 35 Scanners created when opening a type hi...,'33 Parsers and 35 Scanners created when opening a type hi...'
28105,nor,P3,RESO,Platform,UI,[Linked Resources] build classpath wizard should present ...,'[Linked Resources] build classpath wizard should present ...'
28109,nor,P3,VERI,JDT,Core,Excluding a source file doesn't remove its Java problems,'Excluding a source file doesn't remove its Java problems'
28110,nor,P2,VERI,JDT,Debug,Stack frame rendered incorrect,'Stack frame rendered incorrect'
28111,nor,P3,RESO,JDT,UI,New source folder action in package view should let use n...,'New source folder action in package view should let use n...'
28112,nor,P3,VERI,Platform,Team,[CVS UI Repo View] Configuring tags on a file should show...,'[CVS UI Repo View] Configuring tags on a file should show...'
28115,nor,P3,VERI,JDT,Core,Ubiquitous resource in the JavaModel,'Ubiquitous resource in the JavaModel'
28116,nor,P3,RESO,Platform,Update,UpdateManager doesn't check platform,'UpdateManager doesn't check platform'
28120,nor,P2,VERI,JDT,Debug,Alternate java executable not working properly,'Alternate java executable not working properly'
28121,nor,P3,RESO,Platform,UI,[Key Bindings] Setting ctrl+RIGHT_ARROW and ctrl+LEFT_ARR...,'[Key Bindings] Setting ctrl+RIGHT_ARROW and ctrl+LEFT_ARR...'
28122,maj,P2,RESO,Platform,UI,[View Mgmt] Tasks view being held onto,'[View Mgmt] Tasks view being held onto'
28124,nor,P3,RESO,Platform,UI,[Key Bindings] Illegal arg exceptions clicking on broken ...,'[Key Bindings] Illegal arg exceptions clicking on broken ...'
28127,nor,P3,VERI,Platform,Debug,NPE if AbstractDebugView handling exception early,'NPE if AbstractDebugView handling exception early'
28130,nor,P3,VERI,Platform,Ant,1.3 incompatible compile when target  source set to  1.3 ...,'1.3 incompatible compile when target  source set to  1.3 ...'
28134,maj,P2,RESO,Platform,UI,[Decorators] Decorator thread died,'[Decorators] Decorator thread died'
28135,nor,P3,RESO,Platform,Resource,[resources] need more debug information,'[resources] need more debug information'
28136,nor,P3,VERI,Platform,Ant,Ant view  Run  button is ambiguous,'Ant view  Run  button is ambiguous'
28138,nor,P3,RESO,PDE,Build,builds should generate extension point doc from extension...,'builds should generate extension point doc from extension...'
28141,nor,P3,VERI,Platform,UI,[Editor management] editorList selection,'[Editor management] editorList selection'
28143,nor,P3,RESO,Platform,Team,[Patches] Identity vs. equality and the sync view,'[Patches] Identity vs. equality and the sync view'
28146,nor,P3,RESO,Platform,Team,[CVS Sync View] Offering to update after commit for equal...,'[CVS Sync View] Offering to update after commit for equal...'
28148,nor,P3,VERI,Platform,Debug,Debug and Run Toolbar actions missing mneumonics,'Debug and Run Toolbar actions missing mneumonics'
28149,nor,P3,RESO,Platform,Resource,[resources] Resource.getParent() creates two paths,'[resources] Resource.getParent() creates two paths'
28151,nor,P3,RESO,Platform,UI,[Decorators] Lightweight decorators don't work for wrappe...,'[Decorators] Lightweight decorators don't work for wrappe...'
28152,nor,P3,RESO,JDT,UI,IAE when opening editor,'IAE when opening editor'
28154,nor,P3,RESO,Platform,UI,[Preferences] Cannot disable autobuild,'[Preferences] Cannot disable autobuild'
28156,maj,P2,VERI,JDT,Debug,LaunchingPlugin start full build after attaching source t...,'LaunchingPlugin start full build after attaching source t...'
28157,nor,P3,VERI,Platform,Update,Can not launch 20021212,'Can not launch 20021212'
28158,nor,P2,RESO,Platform,Resource,[resources] Improve SaveManager save/snap/restore,'[resources] Improve SaveManager save/snap/restore'
28159,nor,P3,RESO,JDT,UI,Java Browsing perspective generates Exceptions,'Java Browsing perspective generates Exceptions'
28163,nor,P3,RESO,JDT,UI,Cannot replace exclusion filter 'p' with 'p/','Cannot replace exclusion filter 'p' with 'p/''
28166,cri,P3,RESO,JDT,UI,Selecting an element in package view is eagerly populatin...,'Selecting an element in package view is eagerly populatin...'
28169,nor,P3,RESO,Platform,Releng,Create link to test log that capture console output,'Create link to test log that capture console output'
28170,maj,P3,RESO,Platform,Team,[CVS Sync View] Dirty flag from CVS decorator does not go...,'[CVS Sync View] Dirty flag from CVS decorator does not go...'
28173,cri,P2,VERI,Platform,Debug,expressions never disposed,'expressions never disposed'
28175,nor,P3,VERI,JDT,Debug,Add JRE slow and no progress reporting.,'Add JRE slow and no progress reporting.'
28176,nor,P3,RESO,JDT,Text,16% of opening java file spent in expanding list of Ranges,'16% of opening java file spent in expanding list of Ranges'
28177,nor,P2,VERI,JDT,Debug,Stack frames not updating when watch expression present,'Stack frames not updating when watch expression present'
28179,nor,P3,RESO,Platform,Help,search button enabled (workbench) on the search dialog  w...,'search button enabled (workbench) on the search dialog  w...'
28180,nor,P3,RESO,Platform,Help,mneumonics in edit working set dialog (workbench),'mneumonics in edit working set dialog (workbench)'
28181,nor,P3,RESO,Platform,Help,cannot select all documents or working set radio button (...,'cannot select all documents or working set radio button (...'
28183,nor,P2,RESO,JDT,UI,search: 36% of time is spent in sorting the search results,'search: 36% of time is spent in sorting the search results'
28185,nor,P3,RESO,JDT,Text,14% of java file opening time spent in TextViewer .applyT...,'14% of java file opening time spent in TextViewer .applyT...'
28187,nor,P3,RESO,PDE,UI,Manifest editor does not set cursor after getting focus,'Manifest editor does not set cursor after getting focus'
28188,nor,P3,RESO,Platform,UI,[Key Bindings] IllegalArgumentException clicking Action c...,'[Key Bindings] IllegalArgumentException clicking Action c...'
28190,enh,P3,RESO,Platform,Compare,Middle area should act like sash,'Middle area should act like sash'
28193,nor,P3,VERI,Platform,Debug,Watch expressions updating when expression view not visible,'Watch expressions updating when expression view not visible'
28195,nor,P3,VERI,JDT,Debug,NPE on shutdown debug remote launch,'NPE on shutdown debug remote launch'
28196,nor,P3,VERI,JDT,Debug,ObjectReferenceImpl#isCollected workaround,'ObjectReferenceImpl#isCollected workaround'
28197,nor,P3,RESO,Platform,Resource,removeMarkers is slow even in tha case when there's no ma...,'removeMarkers is slow even in tha case when there's no ma...'
28198,nor,P3,VERI,Platform,UI,[Editor management] Make EditorList optional,'[Editor management] Make EditorList optional'
28199,nor,P3,RESO,JDT,Text,smart home/end cannot be disabled and is not standard beh...,'smart home/end cannot be disabled and is not standard beh...'
28200,min,P3,RESO,Platform,UI,[Key Bindings] Alt-Shift key bindings don't work in eithe...,'[Key Bindings] Alt-Shift key bindings don't work in eithe...'
28205,enh,P3,VERI,JDT,Debug,No need to try to find source for ObsoleteMethod,'No need to try to find source for ObsoleteMethod'
28207,nor,P3,RESO,Platform,Help,In the (web) working set dialog I cannot expand toc with ...,'In the (web) working set dialog I cannot expand toc with ...'
28209,nor,P3,RESO,JDT,Text,Copy/paste or delete in block/javadoc comments doesn't wo...,'Copy/paste or delete in block/javadoc comments doesn't wo...'
28213,nor,P3,VERI,Platform,Ant,Adding a file to the Ant view that already exists takes w...,'Adding a file to the Ant view that already exists takes w...'
28214,nor,P3,RESO,Platform,Resource,[runtime] Docs on IPath.makeRelative and IPath.makeAbsolu...,'[runtime] Docs on IPath.makeRelative and IPath.makeAbsolu...'
28216,nor,P3,RESO,Platform,Resource,ValidEdit spec improvement discussion,'ValidEdit spec improvement discussion'
28217,nor,P3,RESO,PDE,Build,Enhancements to directory.txt,'Enhancements to directory.txt'
28218,nor,P2,RESO,Platform,Team,Default provider should prompt in validateEdit if UI cont...,'Default provider should prompt in validateEdit if UI cont...'
28220,nor,P2,RESO,Platform,UI,[Linked Resources] Project rename does a DEEP move,'[Linked Resources] Project rename does a DEEP move'
28221,nor,P3,RESO,Platform,Search,File Search scope keeps resetting back to Workspace,'File Search scope keeps resetting back to Workspace'
28226,nor,P1,RESO,Platform,Update,Filtering method isValidEnvironment is not working properly,'Filtering method isValidEnvironment is not working properly'
28227,nor,P3,VERI,Platform,Debug,NPE painting console document,'NPE painting console document'
28228,cri,P3,RESO,Platform,UI,[Dialogs] eclipse hangs on simultaneous save and build,'[Dialogs] eclipse hangs on simultaneous save and build'
28231,enh,P3,RESO,JDT,UI,non-java projects in packages view,'non-java projects in packages view'
28232,maj,P2,RESO,Platform,UI,[Import/Export] File/Import/Existing Project into Workspa...,'[Import/Export] File/Import/Existing Project into Workspa...'
